"","psi[1].mean","psi[2].mean","psi[3].mean","X.mean","N.mean","mu_left.mean","mu_right.mean","mu_middle.mean","var_left.mean","var_right.mean","var_middle.mean","sigma_left.mean","sigma_right.mean","sigma_middle.mean","phi.mean","lp__.mean","psi[1].se_mean","psi[2].se_mean","psi[3].se_mean","X.se_mean","N.se_mean","mu_left.se_mean","mu_right.se_mean","mu_middle.se_mean","var_left.se_mean","var_right.se_mean","var_middle.se_mean","sigma_left.se_mean","sigma_right.se_mean","sigma_middle.se_mean","phi.se_mean","lp__.se_mean","psi[1].sd","psi[2].sd","psi[3].sd","X.sd","N.sd","mu_left.sd","mu_right.sd","mu_middle.sd","var_left.sd","var_right.sd","var_middle.sd","sigma_left.sd","sigma_right.sd","sigma_middle.sd","phi.sd","lp__.sd","psi[1].2.5%","psi[2].2.5%","psi[3].2.5%","X.2.5%","N.2.5%","mu_left.2.5%","mu_right.2.5%","mu_middle.2.5%","var_left.2.5%","var_right.2.5%","var_middle.2.5%","sigma_left.2.5%","sigma_right.2.5%","sigma_middle.2.5%","phi.2.5%","lp__.2.5%","psi[1].25%","psi[2].25%","psi[3].25%","X.25%","N.25%","mu_left.25%","mu_right.25%","mu_middle.25%","var_left.25%","var_right.25%","var_middle.25%","sigma_left.25%","sigma_right.25%","sigma_middle.25%","phi.25%","lp__.25%","psi[1].50%","psi[2].50%","psi[3].50%","X.50%","N.50%","mu_left.50%","mu_right.50%","mu_middle.50%","var_left.50%","var_right.50%","var_middle.50%","sigma_left.50%","sigma_right.50%","sigma_middle.50%","phi.50%","lp__.50%","psi[1].75%","psi[2].75%","psi[3].75%","X.75%","N.75%","mu_left.75%","mu_right.75%","mu_middle.75%","var_left.75%","var_right.75%","var_middle.75%","sigma_left.75%","sigma_right.75%","sigma_middle.75%","phi.75%","lp__.75%","psi[1].97.5%","psi[2].97.5%","psi[3].97.5%","X.97.5%","N.97.5%","mu_left.97.5%","mu_right.97.5%","mu_middle.97.5%","var_left.97.5%","var_right.97.5%","var_middle.97.5%","sigma_left.97.5%","sigma_right.97.5%","sigma_middle.97.5%","phi.97.5%","lp__.97.5%","psi[1].n_eff","psi[2].n_eff","psi[3].n_eff","X.n_eff","N.n_eff","mu_left.n_eff","mu_right.n_eff","mu_middle.n_eff","var_left.n_eff","var_right.n_eff","var_middle.n_eff","sigma_left.n_eff","sigma_right.n_eff","sigma_middle.n_eff","phi.n_eff","lp__.n_eff","psi[1].Rhat","psi[2].Rhat","psi[3].Rhat","X.Rhat","N.Rhat","mu_left.Rhat","mu_right.Rhat","mu_middle.Rhat","var_left.Rhat","var_right.Rhat","var_middle.Rhat","sigma_left.Rhat","sigma_right.Rhat","sigma_middle.Rhat","phi.Rhat","lp__.Rhat"
"TARGET.30.PAIFXV.01A",0.226814784574098,0.446259176781346,0.326926038644555,0.353519127729243,21.0004079235063,0.353519127729243,0.646480872270757,0.5,0.0111337014039842,0.0111337014039842,0.0121671263288158,0.105154304912981,0.105154304912981,0.109992773604492,0.617241009111007,446.913367059135,0.00088217654651116,0.00178376420126311,0.000952428259744602,0.000356492268632357,0.0589082333360636,0.000356492268632357,0.000356492268632364,NA,4.08107480351865e-05,4.08107480351865e-05,3.98377149133485e-05,0.00018344269487805,0.00018344269487805,0.000172171789988672,0.00130692077190325,0.0348061708818943,0.0387512465138243,0.0762354916947424,0.0445342133973412,0.0164360775861986,3.00959836798524,0.0164360775861986,0.0164360775861986,0,0.00190412704980636,0.00190412704980636,0.00188081038948576,0.00873401955798702,0.00873401955798702,0.00829003463147366,0.059500554080967,1.56002885207853,0.152208235748995,0.290210607080064,0.245958363322709,0.324674367010196,14.9525238467897,0.324674367010196,0.611676805555195,0.5,0.00829076958144077,0.00829076958144077,0.0093166774440358,0.09105366319364,0.09105366319364,0.0965229373973265,0.523981547030586,442.922892240722,0.20164354866817,0.398390502264318,0.2952734529536,0.342160785568125,18.9934463102783,0.342160785568125,0.63603432190781,0.5,0.00982588312227235,0.00982588312227235,0.0108695307173998,0.0991255926295215,0.0991255926295215,0.104257041559485,0.576515606859302,446.166386565333,0.225731434016701,0.449141540960602,0.325807653784749,0.352541662091935,20.9867905074156,0.352541662091935,0.647458337908065,0.5,0.0108676176601999,0.0108676176601999,0.0119122549925719,0.104247866443419,0.104247866443419,0.109143277358579,0.610531208741019,447.290107159967,0.251250466264007,0.498608223640008,0.356081206366865,0.36396567809219,23.0000730247593,0.36396567809219,0.657839214431875,0.5,0.0121161516537867,0.0121161516537867,0.0131624348839661,0.110073392122659,0.110073392122659,0.114727655254805,0.650850439153716,448.049031247544,0.306058926373928,0.5902015353826,0.42077724642533,0.388323194444805,26.8336004467419,0.388323194444805,0.675325632989805,0.5,0.015760249961569,0.015760249961569,0.0167195856296093,0.125539832486063,0.125539832486063,0.129304236520661,0.749499532046003,448.81076826122,1929.56911509935,1826.58347356987,2186.36680860028,2125.67142356893,2610.14773142041,2125.67142356893,2125.67142356885,NA,2176.9213307127,2176.9213307127,2228.95443975228,2266.8744971548,2266.8744971548,2318.40177342722,2072.73365342175,2008.874310182,1.00146130924038,1.00081838810855,1.00044162061684,1.00081170357547,1.00074560893343,1.00081170357547,1.00081170357547,NA,1.0015279537392,1.0015279537392,1.00148202860635,1.00129699180906,1.00129699180906,1.00126394617726,1.00103539209988,1.00180288064503
"TARGET.30.PAIPGU.01A",0.365240408351442,0.54104442605503,0.0937151655935277,0.241337379767223,17.7401760838978,0.241337379767223,0.758662620232777,0.5,0.0104082226389561,0.0104082226389561,0.0142086052929581,0.101888317765907,0.101888317765907,0.119075424773224,0.329856710262944,215.343746664558,0.000348614653717625,0.000468893629762177,0.000193808308242114,0.000146005844556012,0.0223030428930751,0.000146005844556012,0.000146005844556011,NA,1.6343781512016e-05,1.6343781512016e-05,1.92273052668188e-05,7.78584342810149e-05,7.78584342810149e-05,7.88939558130717e-05,0.000285237163202548,0.0271036296265303,0.0227238528125528,0.0285697088536504,0.0138159676960428,0.00914710219241799,1.58633691892619,0.00914710219241799,0.009147102192418,0,0.00107641303395968,0.00107641303395968,0.00131310637179086,0.00519583644652937,0.00519583644652937,0.00544538470277773,0.0177847021366887,1.49564013457762,0.321280050956175,0.48335976782177,0.0677342373816454,0.224256037969615,14.5859896997097,0.224256037969615,0.739500907075863,0.5,0.00864407694986364,0.00864407694986364,0.0119788734198979,0.0929735282209612,0.0929735282209612,0.109448039810583,0.297567668559259,211.526434664516,0.350091411342121,0.522601842596552,0.0842876686180934,0.235183186567918,16.6925672487676,0.235183186567918,0.75275462421215,0.5,0.00966058299093673,0.00966058299093673,0.0133118475420145,0.0982882647669655,0.0982882647669655,0.115376980115344,0.317784890776035,214.619656303719,0.364489638835775,0.541004926733855,0.0932228565774285,0.241037477981866,17.7652959856043,0.241037477981866,0.758962522018134,0.5,0.0102761974327866,0.0102761974327866,0.0140723803215235,0.101371580990779,0.101371580990779,0.118627063937919,0.328962374921742,215.697413250681,0.380812875828633,0.560781410549697,0.102740238169431,0.24724537578785,18.7802631694804,0.24724537578785,0.764816813432082,0.5,0.0110052949508986,0.0110052949508986,0.0149767256759912,0.10490612445636,0.10490612445636,0.122379433191654,0.34109447254924,216.42446696951,0.409776704416432,0.595856420500109,0.122199243591977,0.260499092924137,20.8700761218122,0.260499092924137,0.775743962030385,0.5,0.0129022777856583,0.0129022777856583,0.017139735170073,0.113588193773742,0.113588193773742,0.130918811325919,0.368025447115022,217.179529693599,4248.86232024804,3712.4700957527,5081.80313733825,3924.88178553993,5058.97605930268,3924.88178553993,3924.88178553999,NA,4337.63295643304,4337.63295643304,4664.04760351671,4453.48108593412,4453.48108593412,4763.97714109803,3887.5946398578,3045.08425203274,0.999983259934465,1.00002690657251,1.00034547310723,0.999800879632109,1.0000406560879,0.999800879632109,0.999800879632109,NA,1.00008128909531,1.00008128909531,1.00007072346964,1.00006868022738,1.00006868022738,1.00006113040375,0.999838291603799,1.00061663772232
"TARGET.30.PAISNS.01A",0.270776881278803,0.44230927562265,0.286913843098547,0.23814594111566,22.3161692207202,0.23814594111566,0.76185405888434,0.5,0.00817790321383926,0.00817790321383926,0.0112683989737803,0.0903565839012027,0.0903565839012027,0.106074434667739,0.323546805841136,136.892011060625,0.000245483398587587,0.000370568133999425,0.000235282568929046,9.07529274387207e-05,0.0223409216758612,9.07529274387207e-05,9.07529274387247e-05,NA,9.29500125957601e-06,9.29500125957601e-06,1.16616437675484e-05,5.07017840848952e-05,5.07017840848952e-05,5.4344802266249e-05,0.000173757540236571,0.0246260995263346,0.0176583737562076,0.0240133524720286,0.0179593771438205,0.0061099073870325,1.69561492306446,0.0061099073870325,0.0061099073870325,0,0.000671810105925071,0.000671810105925071,0.000870611333296644,0.003686822293859,0.003686822293859,0.00407619437955154,0.0116883633321097,1.48660570154597,0.23639725230378,0.395154730343465,0.252285587809781,0.226395221996488,18.9813767365353,0.226395221996488,0.74966765437225,0.5,0.00701889076827815,0.00701889076827815,0.00976306920508931,0.0837788205147872,0.0837788205147872,0.0988082446168479,0.301461724778867,133.13511203505,0.259016026285717,0.426007218722946,0.274689176780131,0.23410112569581,21.1618311371732,0.23410112569581,0.757893376046745,0.5,0.00770151958887852,0.00770151958887852,0.0106527041346592,0.0877583021078734,0.0877583021078734,0.103211937941536,0.315746016865526,136.192547519485,0.270530309754777,0.442668237913552,0.286851907873844,0.238015640446666,22.3261431407877,0.238015640446666,0.761984359553334,0.5,0.00811452758478871,0.00811452758478871,0.011197634922015,0.0900806726483977,0.0900806726483977,0.105818877903778,0.323161646402973,137.224185378258,0.2823361648908,0.458532174910805,0.298857107177954,0.242106623953255,23.4682196121064,0.242106623953255,0.76589887430419,0.5,0.00859675108192739,0.00859675108192739,0.0118137225001659,0.0927186663074437,0.0927186663074437,0.108690949450667,0.331030935028811,137.952456069306,0.306611896750348,0.488945508729334,0.322700916828353,0.250332345627749,25.6067016255848,0.250332345627749,0.773604778003512,0.5,0.00966614710195545,0.00966614710195545,0.013170804397313,0.0983165657529474,0.0983165657529474,0.114764125034039,0.347238723751082,138.71880955443,5174.36612698272,4199.22794486071,5826.4367277033,4532.60599129079,5760.39531204514,4532.60599129079,4532.60599129039,NA,5223.89163403391,5223.89163403391,5573.51393392214,5287.59187994007,5287.59187994007,5625.92250759337,4525.01565871295,3644.18425629987,1.00010656607728,1.00008658324039,1.00009010699987,1.00069465629798,0.999912390663971,1.00069465629798,1.00069465629798,NA,0.9998916187596,0.9998916187596,0.999970151608783,0.999878056652376,0.999878056652376,0.999952465392428,1.00069745657719,1.00004275855129
"TARGET.30.PAITCI.01A",0.219863633800103,0.397660235423895,0.382476130776002,0.276495772255202,22.9477325551322,0.276495772255202,0.723504227744798,0.5,0.00880299621228046,0.00880299621228046,0.0109943654083418,0.0936883232433467,0.0936883232433467,0.104732189658265,0.402935212964723,232.926611791279,0.00031163126477644,0.000662494978329494,0.000435217996170774,0.00016943979497676,0.0395102353460905,0.00016943979497676,0.000169439794976759,NA,1.90986265711236e-05,1.90986265711236e-05,2.01746127529417e-05,9.93543364480258e-05,9.93543364480258e-05,9.43754789022358e-05,0.000385723845622296,0.0270816607450024,0.0178777994960249,0.0325493680119873,0.0244218833995919,0.00826065191280252,2.16241162463139,0.00826065191280252,0.00826065191280251,0,0.000962883896071504,0.000962883896071504,0.00107258227205566,0.0050495036703192,0.0050495036703192,0.005053419620238,0.0186812624502706,1.43201373144276,0.186672800398616,0.329484047955512,0.335821740325468,0.26193145978402,18.6455531079761,0.26193145978402,0.70547122404653,0.5,0.00723885469942791,0.00723885469942791,0.00921609791155185,0.0850814591673996,0.0850814591673996,0.0960005099483074,0.371024741055099,229.257895348315,0.207575129156831,0.377522331293931,0.366115964964501,0.270678864121573,21.5131964928944,0.270678864121573,0.718574680478334,0.5,0.00813215822204723,0.00813215822204723,0.010238695550714,0.0901784798165875,0.0901784798165875,0.101186439557917,0.389742368574036,232.209448507799,0.219448400198788,0.399090530448279,0.381765632903645,0.275927488421392,22.9600751599124,0.275927488421392,0.724072511578608,0.5,0.00870143424053726,0.00870143424053726,0.0108884660993429,0.0932814785490264,0.0932814785490264,0.104347813101938,0.401319193319197,233.250116375377,0.231611542580757,0.419415987842164,0.398003526255289,0.281425319521666,24.4171729486033,0.281425319521666,0.729321135878427,0.5,0.00934769910413815,0.00934769910413815,0.0116207742574527,0.09668349964711,0.09668349964711,0.107799695071234,0.413740177626442,233.9831665436,0.256293651857875,0.458386026762598,0.432582049044652,0.29452877595347,27.1264479317952,0.29452877595347,0.73806854021598,0.5,0.0110266086028879,0.0110266086028879,0.0134080227594943,0.105007659710782,0.105007659710782,0.115793016860516,0.444651051692325,234.715487243942,3291.13790088116,2413.90369661479,3148.79666460394,2376.82830095037,2995.41845736956,2376.82830095037,2376.82830095039,NA,2541.81285789255,2541.81285789255,2826.51187569983,2582.99597851745,2582.99597851745,2867.16302608913,2345.62978493368,2796.04256252914,0.999821207618667,0.999989233207441,1.00025688555929,1.00000682835629,1.00087307221736,1.00000682835629,1.00000682835629,NA,1.00080681827659,1.00080681827659,1.00089433323082,1.00081189941701,1.00081189941701,1.00089431275433,1.0000235524234,1.00076607622395
"TARGET.30.PAIVHE.01A",0.202653596511312,0.400857568719402,0.396488834769285,0.323888217059458,25.0639073924588,0.323888217059458,0.676111782940542,0.5,0.00892063650894315,0.00892063650894315,0.0101694388380345,0.0941611903198339,0.0941611903198339,0.100598001167127,0.523170715107822,389.172165419365,0.000596326769471745,0.00154524283063474,0.00099842158043076,0.000355934587960481,0.079017875861702,0.000355934587960481,0.000355934587960482,NA,3.40934825829594e-05,3.40934825829594e-05,3.32659467115776e-05,0.000177696719734307,0.000177696719734307,0.000162969720309177,0.0010387762892009,0.0292050144047303,0.0242591755840741,0.0572804681702287,0.0403079327630122,0.0131176594247214,3.46870978432094,0.0131176594247214,0.0131176594247214,0,0.00140790216448396,0.00140790216448396,0.00143138460382931,0.00736977175271632,0.00736977175271632,0.00703471286630357,0.0380522966271371,1.44388170202034,0.160679655652784,0.270690471119582,0.330071386381976,0.301764437830417,18.8549985181439,0.301764437830417,0.648112764356676,0.5,0.00661857836200717,0.00661857836200717,0.00777162356063046,0.0813546456080239,0.0813546456080239,0.0881568123322797,0.462576033471666,385.546924039941,0.185973428396235,0.366458417481113,0.367515456867957,0.314225950419081,22.5420742659869,0.314225950419081,0.667517492634634,0.5,0.00787309261816409,0.00787309261816409,0.00912392610100272,0.0887304491368333,0.0887304491368333,0.0955192446396811,0.495038475188571,388.413669346352,0.200538044260438,0.409359829522569,0.391587546186916,0.322360814089365,24.9747311011886,0.322360814089365,0.677639185910635,0.5,0.00874604577800854,0.00874604577800854,0.0100101177877819,0.0935202960678405,0.0935202960678405,0.10005057614712,0.517426825497217,389.488053338861,0.217097245253471,0.442095283603388,0.421089352400317,0.332482507365366,27.4004850238958,0.332482507365366,0.685774049580919,0.5,0.00982341889782535,0.00982341889782535,0.0110903724772076,0.0991131620773257,0.0991131620773257,0.105310837414772,0.54676015948534,390.246984891831,0.256602823358961,0.49335151583829,0.488610667099415,0.351887235643324,32.1683105280363,0.351887235643324,0.698235562169582,0.5,0.0119830155957347,0.0119830155957347,0.0132590835298572,0.10946696100419,0.10946696100419,0.115148093886876,0.608317096733134,391.026300915126,1654.94461717891,1374.10412472925,1629.87062232547,1358.22686668981,1927.01559300164,1358.22686668981,1358.2268666898,NA,1705.30561307094,1705.30561307094,1851.45392254721,1720.08240579705,1720.08240579705,1863.28338315927,1341.8923933446,2444.26548864995,1.00344343762502,1.00393840191908,1.00300645283928,1.00388206017643,1.00163148157587,1.00388206017643,1.00388206017643,NA,1.00257352990023,1.00257352990023,1.00218732417713,1.00242462293338,1.00242462293338,1.00205284241601,1.0039304848288,1.00079031806138
"TARGET.30.PAIVMJ.01A",0.14886108577587,0.546937425498672,0.304201488725458,0.378532292516883,14.8527021801248,0.378532292516883,0.621467707483117,0.5,0.0163813126361295,0.0163813126361295,0.0174153547893602,0.127237668517555,0.127237668517555,0.131430070165089,0.739153555105531,439.065820214694,0.00090570453367976,0.00252910590702558,0.00185973949985798,0.00105331026191279,0.0707898241424773,0.00105331026191279,0.00105331026191279,NA,8.93954630764773e-05,8.93954630764773e-05,7.7919178359462e-05,0.000354565249017349,0.000354565249017349,0.000299257946328107,0.00489554546670079,0.0353245969804236,0.0468466140391493,0.11159836934979,0.0794074371626504,0.0402170695844007,2.87162107031351,0.0402170695844007,0.0402170695844007,0,0.00348709547668927,0.00348709547668927,0.00309544961611157,0.0138532427751807,0.0138532427751807,0.0118957611947158,0.186962713322878,1.54863210165622,0.0672646205022021,0.315311611511365,0.176225615791266,0.303444733748384,10.9162692081106,0.303444733748384,0.547363405779586,0.5,0.00992422701444436,0.00992422701444436,0.0115818446714416,0.0996204146360814,0.0996204146360814,0.107618979135188,0.46683222674272,435.091040072591,0.115417550651504,0.469443892032658,0.244017949747743,0.348752055598646,12.6228638833813,0.348752055598646,0.591813172739438,0.5,0.0137660343895852,0.0137660343895852,0.015123794135344,0.117328744935542,0.117328744935542,0.122978836116286,0.597843796891535,438.307660912143,0.145512636080913,0.55688551789868,0.294157468426259,0.379656067012759,14.3561229504183,0.379656067012759,0.620343932987241,0.5,0.0163665831594346,0.0163665831594346,0.0174141723968727,0.127931947375695,0.127931947375695,0.131962768979402,0.71212717359505,439.406399424474,0.178022724431346,0.631449542625309,0.357318445344283,0.408186827260562,16.5302435321258,0.408186827260562,0.651247944401354,0.5,0.0190763798487488,0.0190763798487488,0.0198053312175739,0.138117268144293,0.138117268144293,0.140731415167701,0.847426160182968,440.214288462997,0.249992023725537,0.73526345842035,0.477833484717446,0.452636594220414,21.5855079400517,0.452636594220414,0.696555266251616,0.5,0.0226214560118536,0.0226214560118536,0.0229015971697073,0.150404308479634,0.150404308479634,0.15133273660944,1.17837910901738,441.010505968687,2675.36677794444,1947.07045053241,1823.13206103023,1457.83446895355,1645.55573204419,1457.83446895355,1457.83446895355,NA,1521.5867586465,1521.5867586465,1578.18804889964,1526.54831507596,1526.54831507596,1580.13099462874,1458.50468210489,1921.94999344599,1.00059188095417,1.00005714780605,0.999996165974824,0.999958637223527,0.999796976431149,0.999958637223527,0.999958637223527,NA,0.99988536741379,0.99988536741379,0.999859171865109,0.999849179279172,0.999849179279172,0.999829777893072,1.0001348696465,1.00071261723765
"TARGET.30.PAIVZR.01A",0.133207676195249,0.568860511410614,0.297931812394137,0.318543397727784,17.8834776769976,0.318543397727784,0.681456602272216,0.5,0.0126726696766042,0.0126726696766042,0.0145357198994657,0.111721927139599,0.111721927139599,0.119950171088274,0.515305129328368,372.78465126706,0.000738047116202513,0.00227845505460547,0.00165388740001153,0.000954714458299425,0.0921649109294875,0.000954714458299425,0.000954714458299427,NA,9.69716290773893e-05,9.69716290773893e-05,8.76316798306947e-05,0.000407642234294716,0.000407642234294716,0.000347666846044299,0.00300916381252736,0.0418811904407018,0.0309904449884105,0.0796653462189163,0.0568289049705167,0.0309918560927236,3.38493606959416,0.0309918560927236,0.0309918560927236,0,0.00324566993706651,0.00324566993706651,0.00302572897981579,0.0138168207589615,0.0138168207589615,0.0121529756525514,0.0963786573351484,1.63087721181853,0.0812782850063855,0.364224842675772,0.217515518807481,0.274798877662159,11.4854591542062,0.274798877662159,0.610118490005516,0.5,0.0085076298565509,0.0085076298565509,0.0103839628830943,0.0922368139629251,0.0922368139629251,0.101901731410654,0.398807109231316,368.747343294605,0.113075448665705,0.531127041858479,0.258309066206687,0.295080803312458,15.3762095436058,0.295080803312458,0.663161731417977,0.5,0.0102259739933039,0.0102259739933039,0.012266399960822,0.101123558030748,0.101123558030748,0.110753780790777,0.445996179743378,371.959251465107,0.129569266558075,0.583948140233101,0.285934429172786,0.311715899904092,17.9962956566433,0.311715899904092,0.688284100095908,0.5,0.0118675977484827,0.0118675977484827,0.0138917477803529,0.108938504425474,0.108938504425474,0.11786325880859,0.488328052775033,373.105202419324,0.149388311750714,0.623458589033759,0.324836241298779,0.336838268582023,20.3808779193738,0.336838268582023,0.704919196687542,0.5,0.0144633343379199,0.0144633343379199,0.016258883701654,0.120263603213927,0.120263603213927,0.127510327648679,0.559933090049375,373.987655914951,0.208236664759117,0.685463320423703,0.441873181371919,0.389881509994484,24.0755869995647,0.389881509994484,0.725201122337841,0.5,0.0206651961375255,0.0206651961375255,0.0217666526583324,0.143753942208211,0.143753942208211,0.147535259032057,0.756525566360586,374.942067074094,1763.14264277026,1222.52560464117,1180.66502523901,1053.77568732862,1348.86885162614,1053.77568732862,1053.77568732861,NA,1120.26127226755,1120.26127226755,1192.1688664237,1148.83564168431,1148.83564168431,1221.9085399312,1025.8174503798,1516.36758984624,1.00233676302607,1.00207668913896,1.00140406995972,1.00071023495667,0.999952714683107,1.00071023495667,1.00071023495667,NA,1.00039099772802,1.00039099772802,1.00027592193897,1.00024160122905,1.00024160122905,1.00016963486982,1.00089802353884,1.00037569524174
"TARGET.30.PAIXFZ.01A",0.360630476342826,0.514226460583928,0.125143063073246,0.328436665039575,20.6538787626061,0.328436665039575,0.671563334960425,0.5,0.011120379133918,0.011120379133918,0.0125625456592815,0.10478672403467,0.10478672403467,0.111554085772756,0.539854233124948,421.136762906512,0.00161379916610485,0.0020750992778384,0.000561439358578653,0.000731067346519004,0.105801341843147,0.000731067346519004,0.000731067346519009,NA,7.41615503013831e-05,7.41615503013831e-05,6.95731359812081e-05,0.000341339478586214,0.000341339478586214,0.000303131825600235,0.00231060043251947,0.0361753541728868,0.0529990552180612,0.0701098769385204,0.0259652551484568,0.0232108752196242,3.92597511963986,0.0232108752196242,0.0232108752196242,0,0.00255583951376232,0.00255583951376232,0.00248042098797446,0.0118380368891781,0.0118380368891781,0.010874115480555,0.0727844051929435,1.57129185350687,0.282656416511179,0.334808033236346,0.0799980330325699,0.294024368070174,13.7939584729795,0.294024368070174,0.619058211148509,0.5,0.00739282013895113,0.00739282013895113,0.00874924734930583,0.0859815104440252,0.0859815104440252,0.0935374114378934,0.443425114255724,417.213372116774,0.323471425526568,0.479222660323682,0.107757094780042,0.310602439780536,17.6454745171488,0.310602439780536,0.65642909523495,0.5,0.00914493448045621,0.00914493448045621,0.010668336640107,0.0956291507873191,0.0956291507873191,0.103287640276414,0.485379900049377,420.358354761228,0.350284526598611,0.526231835488861,0.123289784189786,0.324322556684676,20.4762281960854,0.324322556684676,0.675677443315324,0.5,0.0106780549568448,0.0106780549568448,0.0122092798372626,0.103334674510609,0.103334674510609,0.110495610032972,0.522979247572307,421.490044332389,0.388081474443093,0.562636680765431,0.139709875360225,0.34357090476505,23.4338312539552,0.34357090476505,0.689397560219464,0.5,0.0127475667665247,0.0127475667665247,0.0141679390054073,0.112905122738841,0.112905122738841,0.119029151516552,0.581002628350219,422.265255600229,0.493606986355668,0.619870133750544,0.18576530370913,0.380941788851491,28.5738865589344,0.380941788851491,0.705975631929826,0.5,0.0169896715234285,0.0169896715234285,0.0181238766296745,0.13034443418568,0.13034443418568,0.134624947913397,0.717497781188828,423.154933330573,1078.54254701684,1141.51244627614,2138.84582191299,1008.01793885988,1376.93276534805,1008.01793885988,1008.01793885986,NA,1187.70766837414,1187.70766837414,1271.06463662726,1202.78038349083,1202.78038349083,1286.84076894788,992.263402977289,1886.63607404665,1.00302852464137,1.00262940324275,1.0010519765565,1.0033504984127,1.00330707989171,1.0033504984127,1.0033504984127,NA,1.0033464318452,1.0033464318452,1.00330881405034,1.00345051665431,1.00345051665431,1.00337996746245,1.00318388883272,1.00205295038931
"TARGET.30.PAKGCI.01A",0.389073764276007,0.486556788605066,0.124369447118927,0.294863203887506,25.0232118697476,0.294863203887506,0.705136796112494,0.5,0.00845583628022585,0.00845583628022585,0.0101527842687187,0.0917085652116933,0.0917085652116933,0.100549525997248,0.44626900132136,368.629163120435,0.000723232960767987,0.000928474410558806,0.000265817366195695,0.00028952320199867,0.066812441102737,0.00028952320199867,0.000289523201998665,NA,3.21139204847763e-05,3.21139204847763e-05,3.2322105523852e-05,0.000163949503916967,0.000163949503916967,0.000152552560707664,0.000754140562314286,0.033989697981516,0.0299034627205363,0.0368537207346179,0.0152203281431582,0.0113423906204666,3.05421732073674,0.0113423906204666,0.0113423906204666,0,0.00128655493816309,0.00128655493816309,0.00135347586022324,0.00673654359934729,0.00673654359934729,0.00652552015160701,0.0287292679720893,1.50904502635291,0.339289762957124,0.39940786509095,0.095731623957037,0.27743568927175,18.5817659189822,0.27743568927175,0.677503688430053,0.5,0.00665346979902635,0.00665346979902635,0.00817895066699448,0.0815688040474607,0.0815688040474607,0.0904375511858487,0.404696000799773,364.828838429362,0.369109536687364,0.466867268893144,0.113943883374886,0.28710605025055,23.0650994074525,0.28710605025055,0.699493664720517,0.5,0.0075914552614512,0.0075914552614512,0.00923759054447867,0.0871289576484475,0.0871289576484475,0.0961123849245307,0.426906972620334,367.868026448783,0.386136139562556,0.490197257812762,0.123915414091287,0.293113604003152,25.1967984198834,0.293113604003152,0.706886395996848,0.5,0.00821599347517033,0.00821599347517033,0.00992189547429277,0.0906421175560678,0.0906421175560678,0.099608711828936,0.441219133740445,368.998243866121,0.405163335867544,0.511040155288959,0.133992459247683,0.300506335279483,27.0633342890662,0.300506335279483,0.71289394974945,0.5,0.00906354242054726,0.00906354242054726,0.0108388867406075,0.0952026386711759,0.0952026386711759,0.104109974253715,0.459412809329864,369.748424329808,0.459625691711356,0.546874334017315,0.156022206331185,0.322496311569947,30.5662682762878,0.322496311569947,0.72256431072825,0.5,0.0117118211652081,0.0117118211652081,0.013454049651996,0.108221167823575,0.108221167823575,0.115991592947761,0.51780835519088,370.521519895303,1709.56863391345,1575.51594798593,3278.54636887031,1534.76700244617,2089.70601155881,1534.76700244617,1534.76700244623,NA,1604.98144797382,1604.98144797382,1753.48373228923,1688.31716528029,1688.31716528029,1829.74793769194,1451.25764165361,1971.10511672622,1.00195121520623,1.00218376141901,1.00081693193984,1.00196808941158,1.00201815789714,1.00196808941158,1.00196808941158,NA,1.00265707504876,1.00265707504876,1.00256043168217,1.00248632037097,1.00248632037097,1.00242074420376,1.00215572702253,1.00145820450407
