	TARGET-30-PAIFXV-01A-01D	TARGET-30-PAIPGU-01A-01D	TARGET-30-PAISNS-01A-01D	TARGET-30-PAITCI-01A-01D	TARGET-30-PAIVHE-01A-01D	TARGET-30-PAIVMJ-01A-01D	TARGET-30-PAIVZR-01A-01D	TARGET-30-PAIXFZ-01A-01D	TARGET-30-PAKGCI-01A-01D	TARGET-30-PAKHAV-01A-01D	TARGET-30-PAKINP-01A-01D	TARGET-30-PAKYZS-01A-01D	TARGET-30-PAKZRH-01A-01D	TARGET-30-PALBFW-01A-01D	TARGET-30-PALCBW-01A-01D	TARGET-30-PALEAC-01A-01D	TARGET-30-PALETP-01A-01D	TARGET-30-PALEVG-01A-01D	TARGET-30-PALFSE-01A-01D	TARGET-30-PALHVD-01A-01D	TARGET-30-PALIIN-01A-01D	TARGET-30-PALKKV-01A-01D	TARGET-30-PALKXJ-01A-01D	TARGET-30-PALLJJ-01A-01D	TARGET-30-PALNVP-01A-01D	TARGET-30-PALRIA-01A-01D	TARGET-30-PALSAE-01A-01D	TARGET-30-PALUDH-01A-01D	TARGET-30-PALVUC-01A-01D	TARGET-30-PALVVH-01A-01D	TARGET-30-PALXTB-01A-01D	TARGET-30-PALZRG-01A-01D	TARGET-30-PALZZV-01A-01D	TARGET-30-PAMAFV-01A-01D	TARGET-30-PAMCXF-01A-01D	TARGET-30-PAMLNB-01A-01D	TARGET-30-PAMMXF-01A-01D	TARGET-30-PAMNLH-01A-01D	TARGET-30-PAMYCE-01A-01D	TARGET-30-PAMZGT-01A-01D	TARGET-30-PAMZMG-01A-01D	TARGET-30-PAMZMJ-01A-01D	TARGET-30-PAMZSH-01A-01D	TARGET-30-PANBMJ-01A-01D	TARGET-30-PANBSP-01A-01D	TARGET-30-PANKFE-01A-01D	TARGET-30-PANLET-01A-01D	TARGET-30-PANNMS-01A-01D	TARGET-30-PANRHJ-01A-01D	TARGET-30-PANRRW-01A-01D	TARGET-30-PANRVJ-01A-01D	TARGET-30-PANUIF-01A-01D	TARGET-30-PANUKV-01A-01D	TARGET-30-PANWRR-01A-01D	TARGET-30-PANXJL-01A-01D	TARGET-30-PANYGR-01A-01D	TARGET-30-PANZPV-01A-01D	TARGET-30-PANZVU-01A-01D	TARGET-30-PAPBGH-01A-01D	TARGET-30-PAPBJE-01A-01D	TARGET-30-PAPBZI-01A-01D	TARGET-30-PAPCTS-01A-01D	TARGET-30-PAPEAV-01A-01D	TARGET-30-PAPEFE-01A-01D	TARGET-30-PAPHPE-01A-01D	TARGET-30-PAPICY-01A-01D	TARGET-30-PAPKWN-01A-01D	TARGET-30-PAPKXS-01A-01D	TARGET-30-PAPRXW-01A-01D	TARGET-30-PAPSEI-01A-01D	TARGET-30-PAPSKM-01A-01D	TARGET-30-PAPTAN-01A-01D	TARGET-30-PAPTCR-01A-01D	TARGET-30-PAPTDH-01A-01D	TARGET-30-PAPTFZ-01A-01D	TARGET-30-PAPTIP-01A-01D	TARGET-30-PAPTLA-01A-01D	TARGET-30-PAPTLD-01A-01D	TARGET-30-PAPTLV-01A-01D	TARGET-30-PAPTLY-01A-01D	TARGET-30-PAPTMM-01A-01D	TARGET-30-PAPUAR-01A-01D	TARGET-30-PAPUJU-01A-01D	TARGET-30-PAPUNH-01A-01D	TARGET-30-PAPUTN-01A-01D	TARGET-30-PAPUWY-01A-01D	TARGET-30-PAPVEB-01A-01D	TARGET-30-PAPVFD-01A-01D	TARGET-30-PAPVRN-01A-01D	TARGET-30-PAPVXS-01A-01D	TARGET-30-PAPWUC-01A-01D	TARGET-30-PAPZFW-01A-01D	TARGET-30-PAPZYP-01A-01D	TARGET-30-PAPZYZ-01A-01D	TARGET-30-PARABN-01A-01D	TARGET-30-PARACM-01A-01D	TARGET-30-PARACS-01A-01D	TARGET-30-PARAHE-01A-01D	TARGET-30-PARAMT-01A-01D	TARGET-30-PARASL-01A-01D	TARGET-30-PARBAJ-01A-01D	TARGET-30-PARBGP-01A-01D	TARGET-30-PARBLH-01A-01D	TARGET-30-PARCET-01A-01D	TARGET-30-PARCWT-01A-01D	TARGET-30-PARDCK-01A-01D	TARGET-30-PARDIW-01A-01D	TARGET-30-PARDUJ-01A-01D	TARGET-30-PARDVT-01A-01D	TARGET-30-PARDYU-01A-01D	TARGET-30-PAREGK-01A-01D	TARGET-30-PARETE-01A-01D	TARGET-30-PARFRE-01A-01D	TARGET-30-PARFWB-01A-01D	TARGET-30-PARGDJ-01A-01D	TARGET-30-PARGKK-01A-01D	TARGET-30-PARGUX-01A-01D	TARGET-30-PARHAM-01A-01D	TARGET-30-PARHYL-01A-01D	TARGET-30-PARIKF-01A-01D	TARGET-30-PARIRD-01A-01D	TARGET-30-PARJVP-01A-01D	TARGET-30-PARKGJ-01A-01D	TARGET-30-PARMFA-01A-01D	TARGET-30-PARMTT-01A-01D	TARGET-30-PARNCW-01A-01D	TARGET-30-PARNEE-01A-01D	TARGET-30-PARNNC-01A-01D	TARGET-30-PARNTS-01A-01D	TARGET-30-PARRBU-01A-01D	TARGET-30-PARSBI-01A-01D	TARGET-30-PARSEA-01A-01D	TARGET-30-PARSHT-01A-01D	TARGET-30-PARSRJ-01A-01D	TARGET-30-PARURB-01A-01D	TARGET-30-PARUXY-01A-01D	TARGET-30-PARVLK-01A-01D	TARGET-30-PARVME-01A-01D	TARGET-30-PARXLM-01A-01D	TARGET-30-PARYNK-01A-01D	TARGET-30-PARZCJ-01A-01D	TARGET-30-PARZHA-01A-01D	TARGET-30-PARZIP-01A-01D	TARGET-30-PASATK-01A-01D	TARGET-30-PASAZJ-01A-01D	TARGET-30-PASBEN-01A-01D	TARGET-30-PASCFC-01A-01D	TARGET-30-PASCKI-01A-01D	TARGET-30-PASCLP-01A-01D	TARGET-30-PASCTR-01A-01D	TARGET-30-PASCUF-01A-01D	TARGET-30-PASDZJ-01A-01D	TARGET-30-PASEGA-01A-01D	TARGET-30-PASFGG-01A-01D	TARGET-30-PASFIC-01A-01D	TARGET-30-PASFRV-01A-01D	TARGET-30-PASGAP-01A-01D	TARGET-30-PASGPY-01A-01D	TARGET-30-PASGUT-01A-01D	TARGET-30-PASHFA-01A-01D	TARGET-30-PASJYB-01A-01D	TARGET-30-PASJZC-01A-01D	TARGET-30-PASKJX-01A-01D	TARGET-30-PASLGS-01A-01D	TARGET-30-PASMDM-01A-01D	TARGET-30-PASMJG-01A-01D	TARGET-30-PASMNT-01A-01D	TARGET-30-PASNEF-01A-01D	TARGET-30-PASNML-01A-01D	TARGET-30-PASNPG-01A-01D	TARGET-30-PASNZU-01A-01D	TARGET-30-PASPBZ-01A-01D	TARGET-30-PASPER-01A-01D	TARGET-30-PASREY-01A-01D	TARGET-30-PASRFS-01A-01D	TARGET-30-PASSRN-01A-01D	TARGET-30-PASSRS-01A-01D	TARGET-30-PASSWW-01A-01D	TARGET-30-PASTCN-01A-01D	TARGET-30-PASTKC-01A-01D	TARGET-30-PASUCB-01A-01D	TARGET-30-PASUML-01A-01D	TARGET-30-PASUYG-01A-01D	TARGET-30-PASVRU-01A-01D	TARGET-30-PASWFB-01A-01D	TARGET-30-PASWIJ-01A-01D	TARGET-30-PASWVY-01A-01D	TARGET-30-PASWYR-01A-01D	TARGET-30-PASXGP-01A-01D	TARGET-30-PASXHE-01A-01D	TARGET-30-PASXIE-01A-01D	TARGET-30-PASXRG-01A-01D	TARGET-30-PASXRJ-01A-01D	TARGET-30-PASYLD-01A-01D	TARGET-30-PASYPX-01A-01D	TARGET-30-PASZKE-01A-01D	TARGET-30-PATAYJ-01A-01D	TARGET-30-PATBMM-01A-01D	TARGET-30-PATCFL-01A-01D	TARGET-30-PATDWN-01A-01D	TARGET-30-PATDXC-01A-01D	TARGET-30-PATEPF-01A-01D	TARGET-30-PATESI-01A-01D	TARGET-30-PATFCY-01A-01D	TARGET-30-PATFXV-01A-01D	TARGET-30-PATGJU-01A-01D	TARGET-30-PATGLU-01A-01D	TARGET-30-PATGWT-01A-01D	TARGET-30-PATHKB-01A-01D	TARGET-30-PATHVK-01A-01D	TARGET-30-PATNKP-01A-01D	TARGET-30-PATYIL-01A-01D	TARGET-30-PAUDDK-01A-01D
cg25748441	0.0642668474792783	0.192465436098009	0.455051636624852	0.379166289016369	0.706947859186339	0.64290164643118	0.307893731466405	0.61041409775016	0.473557696731215	0.459500254827986	0.707487054722515	0.385804388505944	0.596233353512545	0.478259956788066	0.0749387067600915	0.612494870044482	0.567061928432308	0.710305243391637	0.411984182936273	0.332609897455882	0.762409234068225	0.358761164808558	0.462065198167346	0.140858749034644	0.362507607287571	0.366266005832584	0.440069815910411	0.545105434036599	0.672361494599864	0.530225047246006	0.585512045589211	0.501030740009334	0.512492196960844	0.435455811152227	0.408451665179387	0.21479233880406	0.442663766010226	0.313799586774519	0.430799877742039	0.482581235891984	0.405066333440453	0.833976389675065	0.247475533021645	0.11954003452821	0.437338231695753	0.209724460062961	0.284247856417147	0.383231381692759	0.729489474406746	0.542098342268552	0.503479780087979	0.135846420803154	0.518920133097316	0.211956317520616	0.507814397160436	0.543093222640995	0.343307536422305	0.318114854695234	0.845636962008327	0.34762676910168	0.421354538512982	0.488853317463196	0.391735822550829	0.220354322498663	0.531965584831182	0.626816548537734	0.220586320808328	0.177718060411862	0.150870237224228	0.382385043155359	0.374971787257662	0.206603585530814	0.196683107231271	0.650267858045496	0.260362920940107	0.431107224894407	0.248309400890358	0.557128144642636	0.160514038858984	0.2680320610249	0.718092647137677	0.315843276712516	0.325662222951856	0.814993585487725	0.342117022558614	0.121642319004911	0.885915385739616	0.859183124315559	0.385300925685166	0.509447214241914	0.400212038880343	0.343068450012266	0.329387277635711	0.678066302342519	0.381794998834472	0.584720199370793	0.0937877195009539	0.290822272734218	0.48842109544956	0.433403097270279	0.784555147505675	0.815275167471431	0.29989060490028	0.30256200617009	0.367956129838843	0.164643410290989	0.570297593867313	0.458676758276846	0.284026410063781	0.50162096065934	0.673090303905781	0.497099061404589	0.482440426346495	0.262652588270621	0.442911686097234	0.694585211340388	0.228461193009203	0.403390316011316	0.141402039962673	0.294149416439709	0.620817809384628	0.475655178134783	0.349916569536838	0.627153364635828	0.607358466295119	0.601162308987991	0.523375628703268	0.423834683406568	0.4310972917347	0.404980554644422	0.406301475533251	0.273425167512786	0.746170498239365	0.536004652407105	0.232092779922039	0.126908447143666	0.560185618131052	0.152411863722215	0.486280344188701	0.140383717017327	0.598604347636345	0.869290031449869	0.456947284538341	0.760241934451221	0.388846197839245	0.217515991483721	0.645145905459065	0.393447705770998	0.358189440689609	0.427422490968529	0.348091329897091	0.314662451081464	0.359179586700941	0.462322968188641	0.458211877887939	0.469724067213385	0.29996533751636	0.754684701646508	0.143080763451741	0.296636245336783	0.847425683917501	0.721958892854672	0.19454037067373	0.519084765465112	0.399409185009575	0.279120104087279	0.225566435761829	0.348036697923851	0.167278108584252	0.682340900176441	0.579753739335378	0.78195581144295	0.10626608188503	0.664692996755161	0.605825617836983	0.558587769388383	0.303925979682073	0.507419735688178	0.59020159420127	0.713061521127765	0.393118113121687	0.69590525532195	0.693304300830133	0.466656669519047	0.70903366290335	0.494151838000168	0.131321011991998	0.341518609811787	0.0540943131522606	0.215948447372847	0.517696548810567	0.485723571410842	0.338802262264826	0.0967068056718919	0.647605715349239	0.837235678577159	0.62445765185322	0.435796777183797	0.139030583212286	0.480623407606823	0.283845125370837	0.413614063637504	0.875146152024113	0.799942043978463	0.226197205314414	0.35085430296309	0.506740344959653	0.530289600254099	0.853886774169866	0.56480011864955	0.429619701343417	0.587399556171328	0.604193374552451
cg14435109	0.538292540134661	0.637816794152237	0.781692211527843	0.479041193581964	0.648439684010292	0.498866162763677	0.682311712274507	0.512178459029352	0.431639935233342	0.762113536628954	0.712421993967905	0.520899320577189	0.506927070082568	0.545943689180992	0.260347269077336	0.674404064470388	0.527783165437717	0.753019879350696	0.39093948001221	0.726030321681691	0.758193700300382	0.480979241293503	0.670278323659542	0.563445889455809	0.459001549140669	0.561752423971369	0.617737939346149	0.448854330976287	0.701578817161073	0.143490149825955	0.368719435202965	0.784488264630686	0.721088004535028	0.506984978654452	0.702463450448196	0.49879812486815	0.55459118800598	0.604010906496148	0.580356800612658	0.703909178539597	0.357743744119102	0.754718597589036	0.502813201844816	0.0754844256438368	0.0406315951298657	0.454696739029121	0.666433017058323	0.347573062034552	0.676065255805733	0.430931862646906	0.675475628370726	0.52475799611271	0.101570591194927	0.42554496927447	0.661139260182293	0.658865170351578	0.539097869173662	0.666620079177714	0.203052037120534	0.433228171468121	0.70142988190024	0.397568107212353	0.591794874767195	0.412819388395462	0.560216864734968	0.571021386654348	0.59219222956014	0.628275683757004	0.596662602495294	0.754012591258582	0.408571393491699	0.753166169035627	0.253821106139805	0.530157162571059	0.805835700174706	0.503111708810702	0.530492634771367	0.646556343163431	0.473002231733077	0.479351077193678	0.173443789029874	0.196696240740993	0.537001608583843	0.437984011454048	0.252507772179222	0.475356507733292	0.452644109205437	0.627460620540538	0.374251198835944	0.515650034155836	0.492539247904652	0.458792406629929	0.184025092684768	0.532063987639183	0.85012293192097	0.534050693763697	0.707881924729138	0.643215041163838	0.433917399189705	0.523560337332327	0.480543183198079	0.48905165603868	0.441609793110527	0.10919195284693	0.586881032960583	0.46182361728374	0.494252620027639	0.444535251777285	0.519433689518014	0.762229955824094	0.698497728595965	0.497123465758303	0.737268149930028	0.766058463603682	0.19733734859971	0.495518557567935	0.0863929273177509	0.685962191896418	0.584956164440209	0.770545888027694	0.428479777999162	0.491956477950602	0.650178290827993	0.596905307215279	0.456427450321634	0.268652840505161	0.201169296760906	0.25651507665036	0.534381638512236	0.137143283814758	0.662041662285427	0.420845828597441	0.815384276597262	0.341444361593317	0.563654248408935	0.519850315227659	0.167564231649543	0.59901145780922	0.534626791835824	0.325296416132423	0.522692650890675	0.502461459804169	0.634034832441869	0.510895877232675	0.466156812133727	0.279375318775563	0.51339256730694	0.330272419513304	0.768054694227953	0.479668472341526	0.454575345341442	0.340317561869319	0.321540424997225	0.411438496318969	0.544398762708729	0.752704441722787	0.502319513239146	0.587147000457838	0.604215843408426	0.14821701798941	0.840439013099536	0.585380957524352	0.699957616815524	0.647074344269409	0.500202109494812	0.230204748203222	0.386185665584719	0.348498976510381	0.248072781313695	0.72590558606316	0.826161562728902	0.438093171727377	0.228137654355297	0.629507562933729	0.698592819418106	0.423230348237925	0.680923037219039	0.11201649971272	0.779979850926363	0.641082849790378	0.501567131562641	0.424123391593247	0.342854161749476	0.822453521552374	0.687845165175833	0.650756393445089	0.510842127449923	0.550068323340523	0.518148826841368	0.343974233875395	0.703639954371364	0.375074711732471	0.307589715578557	0.248483406399346	0.579585264242495	0.75563447920601	0.156713069663536	0.30540700062699	0.112447286126896	0.370221440469762	0.462959752054721	0.677492758219884	0.133239597622181	0.7357897259646	0.671096031528884	0.521069656233348	0.592863230393436	0.695440815108596	0.61468042258035	0.52561413277288	0.677276412212861	0.687936675037361	0.61043580995932
cg07546943	0.640410793985575	0.544087336055215	0.552666963176393	0.53609002130384	0.751644826376478	0.437722770439587	0.752733728944165	0.26813766792846	0.347671407360623	0.56792768012021	0.666653259729424	0.587779056848605	0.344166715552879	0.576010978237867	0.505068864024659	0.402217412762629	0.673048663030037	0.526695319646243	0.476484302826993	0.850615679707592	0.81699813853219	0.512772043938193	0.372358641674832	0.418097493905521	0.280178499633225	0.380772707187725	0.814052058464284	0.464061774612503	0.531898626632087	0.594320296046837	0.433469681672805	0.750315395095545	0.852959607704735	0.406254814097263	0.574343631153324	0.738057865838873	0.448187027013382	0.446789097623982	0.465747467134618	0.667654356035704	0.67720332510303	0.468273098250016	0.508167400571411	0.470230986914394	0.696959708595883	0.483786375536612	0.725716513155861	0.805443992663824	0.702628013797582	0.61762658236812	0.376832878809816	0.748785066473636	0.259208224464159	0.516996479041543	0.554523945072923	0.507185510917973	0.671023063542958	0.313207106930282	0.154841684124007	0.692296160201326	0.84433213158368	0.302233501551927	0.570809972343177	0.685119770204081	0.8286597324209	0.47187614547969	0.528437570835515	0.739882360488971	0.659964761448259	0.735011276086931	0.590368134198893	0.7537305358512	0.508630811780923	0.476952008857852	0.852890239433794	0.320748486160952	0.648452134436894	0.623962892045568	0.483967387049292	0.33134397465055	0.767322019193893	0.595077886599597	0.523350397498085	0.211848533224873	0.34468159332508	0.42700849036859	0.84906208631339	0.847339616187408	0.621937276843673	0.837005030535798	0.695754267284511	0.589318019923777	0.509710090337649	0.715941839180671	0.752537979571014	0.566144239623183	0.706934133266993	0.713027656393421	0.613213505612885	0.736296620084192	0.415339496738878	0.687553387291253	0.707523948503392	0.449485520211355	0.568250943588977	0.595396544868538	0.515120729055156	0.408006965838434	0.647702697233544	0.846929208876256	0.56994069700546	0.474581695656706	0.609725018000346	0.666129571994374	0.35641386330087	0.681876584319985	0.505511304802316	0.431372302222226	0.299410634971261	0.786406830617271	0.748023704080889	0.394880104284864	0.758259715333496	0.600415886491503	0.643238057192237	0.615805475571242	0.470263039159023	0.367702349439669	0.523659317281769	0.387333206291468	0.716955866258025	0.481508783955794	0.746459638952428	0.330871924017732	0.370268544189157	0.706358163438711	0.232138988702906	0.454953451740735	0.761247673091644	0.788967043908913	0.692822435872221	0.300407531504855	0.636483656628724	0.489199199104962	0.472802046033742	0.677762286209519	0.42044039393762	0.776168472950269	0.764644221849229	0.526419488592538	0.895857394233053	0.622466611185901	0.692401307621729	0.61526138166328	0.489343857215387	0.793311957068487	0.468186810917636	0.39723272545207	0.781589850256339	0.586462560720339	0.836742600166246	0.62582414769793	0.684382321276877	0.684557021056374	0.477470030764101	0.523854096091452	0.790208662101077	0.577717905368841	0.409035589920567	0.510342861008332	0.722283460273976	0.305798233853903	0.388527312778289	0.532731733553161	0.793428889794688	0.216475003951911	0.381848554463639	0.320731904546897	0.716110340402778	0.8727985698853	0.845213390865947	0.403621699577419	0.890595638324697	0.782747536804427	0.837620827082521	0.631538680616642	0.773071417674042	0.661192253075958	0.574740209098398	0.562366899586364	0.915875956147689	0.787655440852954	0.54636637264655	0.416162665343192	0.816411760574933	0.576755053355044	0.358113786638417	0.60493181591113	0.478780189400175	0.164876324774645	0.490900054774994	0.766353695308252	0.271535657537296	0.494790256614302	0.575699991405539	0.3654607187353	0.749435386238118	0.597532206714455	0.359464735008302	0.757345681569778	0.302297232809151	0.310350305933058	0.589790255014579
cg26117265	0.514748351604057	0.206709658902133	0.291955198170783	0.78887074363659	0.64006220090865	0.34728879989384	0.548109614073334	0.43723656280084	0.293774999619038	0.721004282376254	0.661534622362864	0.410664842002307	0.422274748125044	0.465402304142906	0.570764317554864	0.555174618550456	0.708440219168714	0.790736849280961	0.458472096829681	0.254878332400703	0.288402569164281	0.325960463186773	0.210262971248201	0.5165773964421	0.249732447597064	0.782398656875836	0.220173375430451	0.120248286570869	0.217802679317268	0.198276909761591	0.591457070161329	0.376452229847917	0.39938231789394	0.679282118367984	0.757898691869507	0.593324768534881	0.162314282402491	0.962913760398031	0.931196654120849	0.722460414310104	0.892079814829225	0.394148399276334	0.570840533988943	0.81700209145258	0.957430500253159	0.578740863287038	0.762785975564436	0.733960716558709	0.597133184796295	0.636007246864899	0.620055643348821	0.431268897759098	0.383741182961491	0.792170302002139	0.778040324701032	0.742419210369659	0.762214628580538	0.784171674381749	0.79402573218722	0.582586196923842	0.860556707045069	0.627600891583356	0.33770789922525	0.363098358730919	0.63497140323387	0.398978465293323	0.596042403280516	0.312954560923643	0.501502318348137	0.564779745492669	0.480576933013082	0.182795190338844	0.454790526515513	0.593203760985618	0.752566007296752	0.383169341762262	0.88675410562814	0.638539840907105	0.527399650911704	0.443816704752485	0.554207853784813	0.686416560514571	0.618954597503874	0.366751384066703	0.23492757414728	0.380750013267073	0.918738757777872	0.247332312395694	0.427601978360357	0.88931756791262	0.48610438131935	0.431665630471721	0.516443722366715	0.457098432316496	0.673088461170575	0.818291780766624	0.900077020083265	0.654229370827615	0.85377272405556	0.815793083154441	0.313056010124011	0.935656278717599	0.777117514698599	0.594762498713864	0.630880488350886	0.226577929938265	0.502706949630121	0.373974598974309	0.338903453804352	0.503874490030477	0.749346424011849	0.821954944687838	0.432128064125269	0.919553443991502	0.256775438878201	0.658071381802375	0.0905091178149199	0.693928873580058	0.445328635645042	0.72792580345715	0.65975172699471	0.428987335973337	0.670806497017225	0.68711804645717	0.603204011463441	0.549518397041775	0.272663966761229	0.467149648119369	0.474998625669198	0.193305863253751	0.482538465587815	0.494286310289155	0.542333668541725	0.206572733880768	0.400404633183844	0.546996543909903	0.613562605184487	0.721801671041025	0.334642519396482	0.86452845231341	0.434283267122504	0.162691612510799	0.911829549547352	0.907453577890591	0.809551966123284	0.755768666559225	0.277800690636901	0.42298318767412	0.450601077345944	0.336585575198407	0.340921084659127	0.837374619662054	0.433527706188831	0.497929434183657	0.493448191396736	0.738262915735389	0.48469124168768	0.454839264592063	0.221460823516296	0.551669976410388	0.554446398469475	0.579542200439121	0.788179849527739	0.300773466129713	0.531658444527866	0.50969815430309	0.629121139069806	0.607361726122563	0.209278288768657	0.855384260364491	0.85654219135835	0.313968053146454	0.40860511929319	0.557224715668712	0.691265281487283	0.145551697879583	0.587577052664056	0.215137387737372	0.480460157093584	0.604896181778206	0.317219330392207	0.248324975351724	0.234964284135692	0.700989661216277	0.451222735157969	0.845801173133482	0.259817135585755	0.458245796178099	0.391908193663394	0.378479546526804	0.844615758401092	0.658704175622975	0.732620742562369	0.644163868110649	0.531725899265938	0.66952047163904	0.208171452090553	0.262039482062763	0.689155270160045	0.22645486128136	0.446209590510136	0.475698501058722	0.648670821975125	0.582822786733696	0.4202403187303	0.395554515435007	0.711565296523418	0.65780118642326	0.469881494449538	0.491745683633979	0.676518500883772	0.848470635940635	0.486782671827808
cg18660278	0.326491443583981	0.244506996281802	0.308016558154603	0.477509520294744	0.385400263158081	0.336584263953285	0.293110563970784	0.180055594342618	0.674576127752389	0.260043565208713	0.473655057932844	0.375894423363191	0.189578060682615	0.534226026311788	0.528083347715512	0.204737414895759	0.505410059022399	0.441267854911267	0.442054232084899	0.589437343612911	0.396994657973936	0.412837439676085	0.295345557748896	0.299125407543219	0.40135945387348	0.196205678104369	0.133599700613254	0.254394338146396	0.383075459060258	0.37930497964842	0.342091858468974	0.317762760468117	0.757797396358666	0.162475893183661	0.427360166562022	0.418996445090367	0.346472065123835	0.256419919688251	0.146737718586232	0.471088406741136	0.215368723649474	0.481652127259298	0.334883613851975	0.488572028865691	0.752493006297897	0.394792964112685	0.102875003495495	0.457197255604221	0.547058087457076	0.507252621688895	0.279370666882461	0.437592860898346	0.0928201954849006	0.284629536053339	0.370683939681666	0.291517520981867	0.520745958087901	0.225118324871362	0.83730643708694	0.230894312738171	0.370827044779058	0.189348076265631	0.334359767315909	0.319898997818393	0.431319073322357	0.245664767639546	0.38412027980898	0.331535345755522	0.215777182983806	0.421317671527192	0.563057427051856	0.564897835109736	0.459584330205236	0.240941158287633	0.225676192175534	0.57843278712509	0.566483858051105	0.414794772187258	0.525822217636343	0.248308207196571	0.135182607161919	0.44462476752921	0.501395512645705	0.235797131433243	0.337293240515826	0.337144950026302	0.77342900144686	0.437019590222457	0.382287441429763	0.369145485750302	0.431301248670831	0.327398426254775	0.563518794945108	0.30385184090998	0.19630525175153	0.341646110714217	0.310324585862911	0.213496503445604	0.219963524086749	0.553099295201158	0.486800480073175	0.183294473786491	0.503526023276891	0.43156768164093	0.463346324301478	0.469071709034314	0.563859189472468	0.530065764413252	0.491982612845754	0.207862716600606	0.434114898651055	0.466944196330049	0.328426894841379	0.504971174295416	0.539671958301724	0.727950399493101	0.289282999719851	0.207479615494483	0.607868723400951	0.453851844729692	0.577275512338876	0.576636850310928	0.428894970181712	0.246721148306063	0.197447529227196	0.392754333319178	0.46686239722509	0.400847810039784	0.223617352705729	0.17195652266585	0.731535025073994	0.53321924818497	0.547399513069344	0.263979780006915	0.758227711627974	0.335195452292725	0.219221987552325	0.313504244918035	0.577910381032393	0.486980671939303	0.544824170761315	0.244971989152938	0.365758093678471	0.299075935560568	0.517982753832077	0.443390672574704	0.294094596175058	0.220400769515405	0.551227680689602	0.194755719839385	0.387709356135209	0.456716140225009	0.498695201146986	0.55606829436153	0.527331516416503	0.507106764047024	0.461880337386785	0.230699579199614	0.189181678898768	0.377975581095739	0.646490319675722	0.33175385019124	0.675990581095693	0.223889157784672	0.364721156075182	0.412972101426921	0.0997833512368765	0.449242388321796	0.250782311690886	0.183714924362378	0.506243103381667	0.376451153451662	0.333340054436663	0.280230521368442	0.279666359442592	0.220016760089955	0.459987976282602	0.539842055101526	0.21930307255972	0.429902909694168	0.312099376811868	0.301102952023692	0.529320179085313	0.624134463922621	0.430755675456461	0.465527309699288	0.500643544146054	0.354572790598001	0.442366762308614	0.208383351107313	0.110733392479199	0.298400260223108	0.401964976920063	0.281793062050559	0.5748077752647	0.295236514474452	0.279338507035232	0.302624772403079	0.475429397220115	0.464052923621295	0.301130775425164	0.447227848793669	0.103144371703811	0.711516783670396	0.143348676883071	0.377158259658111	0.303047546094129	0.437811240048733	0.279186422207731	0.465896284133672	0.50020589479498	0.251440118220794	0.584690972147628
