GSM1896914	0.73327495810112
GSM1896915	0.8169972984873572
GSM1896916	0.8297924209190108
GSM1896917	0.80242028814398
GSM1896918	0.8334378403086126
GSM1896919	0.8117546321539477
GSM1896920	0.8319415918402688
GSM1896921	0.8279253668121117
GSM1896922	0.815397618292519
GSM1896923	0.8361876901369567
GSM1896924	0.8386335929334257
GSM1896925	0.8141791676091743
GSM1896926	0.8107348394486834
GSM1896927	0.8117713115925933
GSM1896928	0.7941175001085143
GSM1896929	0.8312601158160742
GSM1896930	0.7835920984571687
GSM1896931	0.841903565754806
GSM1896932	0.8324586103681964
GSM1896933	0.7765853617530312
GSM1896934	0.7974101802481939
GSM1896935	0.8027648796537606
GSM1896936	0.8004859348851285
GSM1896937	0.7911566493013644
GSM1896938	0.8232989475055388
GSM1896939	0.8074573215670379
GSM1896940	0.8452873805082273
GSM1896941	0.8321911581615594
GSM1896942	0.831180842791628
GSM1896943	0.7934469247849071
GSM1896944	0.8133593295062601
GSM1896945	0.8200189468239583
GSM1896946	0.8210587152329342
GSM1896947	0.8205282179925224
GSM1896948	0.8107102592053169
GSM1896949	0.8212491594575418
GSM1896951	0.8233435702611689
GSM1896954	0.8061630231249592
GSM1896956	0.8411720581187027
GSM1896959	0.8238531349483098
GSM1896962	0.8349560389110663
GSM1896965	0.827866231778187
GSM1896968	0.815316435373787
GSM1896971	0.8088377748711599
GSM1896975	0.8137839495293856
GSM1896978	0.834494758765807
GSM1896980	0.8397748733494002
GSM1896983	0.7817494258962335
GSM1896984	0.7657108443642321
GSM1896985	0.8473629081008841
GSM1896986	0.8126284894399968
GSM1896987	0.804071701120015
GSM1896988	0.8313799634194774
GSM1896989	0.7765905377975827
GSM1896990	0.7963497556543984
GSM1896991	0.8312955407900369
GSM1896992	0.8325213094431718
GSM1896993	0.8313158854217944
GSM1896994	0.7965185573860321
GSM1896995	0.8326742311403841
GSM1896996	0.783343162074249
GSM1896997	0.8433217553570727
GSM1896998	0.8062704936981624
GSM1896999	0.8067258549197189
GSM1897000	0.8041794997571445
GSM1897001	0.8318192478956223
GSM1897002	0.8222552185975249
GSM1897003	0.821428283493389
GSM1897004	0.8151857027957138
GSM1897005	0.8352690351832208
GSM1897006	0.8096280089319635
GSM1897007	0.8037143021962516
GSM1897008	0.8152143783722199
GSM1897009	0.8374505690477044
GSM1897010	0.8097370292608758
GSM1897011	0.8335178736363098
GSM1897012	0.8128495402370115
GSM1897013	0.8183591132042566
GSM1897014	0.8122699680620493
GSM1897015	0.8204386190107187
GSM1897016	0.8205165747378962
GSM1897017	0.8377116472670192
GSM1897018	0.8148521865354598
GSM1897019	0.8151423126554141
GSM1897020	0.8371711852926885
GSM1897021	0.8257324521944217
GSM1897022	0.7812887466486186
GSM1897023	0.7865322421245475
GSM1897024	0.8109098791321789
GSM1897025	0.7881009001126634
GSM1897026	0.8186104875634401
GSM1897027	0.8179339186307768
GSM1897028	0.8181624845373934
GSM1897029	0.8194864730213605
GSM1897030	0.7966766756146975
GSM1897031	0.8371538658478379
GSM1897032	0.8369366264233289
GSM1897033	0.8223676065496469
GSM1897034	0.8248691720118294
GSM1897035	0.8121238677787691
GSM1897036	0.8151012266603505
GSM1897037	0.8258636621300985
GSM1897038	0.8392532726982516
GSM1897039	0.7843661890472214
GSM1897040	0.8250590459304736
